Time,Flux
0.0,-0.008127872
0.004020005561381538,-0.009250357
0.008040011122763075,-0.010251126
0.01206001668414461,-0.011373611
0.01608002224552615,-0.012414953
0.020100027806907686,-0.01337515
0.02412003336828922,-0.014632874
0.02814003892967076,-0.015741834
0.0321600444910523,-0.017026607
0.03618005005243383,-0.01831138
0.04020005561381537,-0.019799009
0.04422006117519691,-0.021056734
0.04824006673657844,-0.022490269
0.05226007229795999,-0.023829136
0.05628007785934152,-0.025113907
0.060300083420723065,-0.026425727
0.0643200889821046,-0.027602307
0.06834009454348614,-0.028630124
0.07236010010486767,-0.029387463
0.07638010566624921,-0.030077184
0.08040011122763074,-0.030699283
0.08442011678901228,-0.030834522
0.08844012235039382,-0.030739855
0.09246012791177537,-0.030401757
0.09648013347315688,-0.029712038
0.10050013903453843,-0.028548982
0.10452014459591998,-0.027047826
0.10854015015730151,-0.024992192
0.11256015571868304,-0.022422649
0.11658016128006458,-0.0192851
0.12060016684144613,-0.015471357
0.12462017240282765,-0.011251896
0.1286401779642092,-0.0064103347
0.13266018352559072,-0.0017445849
0.13668018908697227,0.0027994502
0.14070019464835382,0.005923474
0.14472020020973533,0.0065185265
0.14874020577111688,0.0027724023
0.15276021133249842,-0.008033205
0.15678021689387997,-0.029198129
0.1608002224552615,-0.0650365
0.16482022801664303,-0.121039025
0.16884023357802455,-0.20484671
0.1728602391394061,-0.32836062
0.17688024470078764,-0.51315135
0.1809002502621692,-0.8045376
0.18492025582355073,-1.2796056
0.18894026138493225,-2.015888
0.19296026694631377,-2.9964528
0.19698027250769531,-4.0399175
0.20100027806907686,-4.9024186
0.2050202836304584,-5.448217
0.20904028919183995,-5.6822476
0.2130602947532215,-5.6811357
0.21708030031460301,-5.531064
0.22110030587598453,-5.300157
0.22512031143736608,-5.0346823
0.22914031699874762,-4.7623515
0.23316032256012917,-4.4991636
0.23718032812151071,-4.2525134
0.24120033368289226,-4.0258527
0.24522033924427375,-3.819924
0.2492403448056553,-3.633943
0.25326035036703687,-3.4660842
0.2572803559284184,-3.3152115
0.2613003614897999,-3.1794584
0.26532036705118145,-3.0569859
0.269340372612563,-2.9465091
0.27336037817394454,-2.8464592
0.2773803837353261,-2.7557542
0.28140038929670763,-2.6733124
0.2854203948580891,-2.5980518
0.28944040041947067,-2.529161
0.2934604059808522,-2.4661667
0.29748041154223376,-2.4082031
0.3015004171036153,-2.3544998
0.30552042266499685,-2.3049753
0.3095404282263784,-2.258872
0.31356043378775994,-2.2161908
0.31758043934914143,-2.1762276
0.321600444910523,-2.1388068
0.3256204504719045,-2.103807
0.32964045603328607,-2.0707273
0.3336604615946676,-2.0397577
0.3376804671560491,-2.010438
0.34170047271743065,-1.9825652
0.3457204782788122,-1.9561936
0.34974048384019374,-1.9311067
0.3537604894015753,-1.907264
0.35778049496295683,-1.8843409
0.3618005005243384,-1.8627837
0.3658205060857199,-1.8419299
0.36984051164710147,-1.8219416
0.37386051720848296,-1.8027105
0.3778805227698645,-1.7842098
0.38190052833124605,-1.7666287
0.38592053389262754,-1.7494398
0.3899405394540091,-1.7329543
0.39396054501539063,-1.7171447
0.3979805505767722,-1.7016734
0.4020005561381537,-1.6868647
0.40602056169953527,-1.6722859
0.4100405672609168,-1.6583699
0.41406057282229836,-1.6449542
0.4180805783836799,-1.6315655
0.42210058394506145,-1.6187583
0.426120589506443,-1.606411
0.4301405950678245,-1.5943748
0.43416060062920603,-1.5823925
0.4381806061905875,-1.5709648
0.44220061175196906,-1.5599293
0.4462206173133506,-1.5489343
0.45024062287473215,-1.5383316
0.4542606284361137,-1.5279046
0.45828063399749525,-1.5177888
0.4623006395588768,-1.5078622
0.46632064512025834,-1.4982332
0.4703406506816399,-1.4888341
0.47436065624302143,-1.4795567
0.478380661804403,-1.4706173
0.4824006673657845,-1.4617187
0.48642067292716606,-1.4530092
0.4904406784885475,-1.4445162
0.49446068404992904,-1.4361991
0.4984806896113106,-1.428247
0.5025006951726921,-1.4201868
0.5065207007340737,-1.412451
0.5105407062954552,-1.4047695
0.5145607118568368,-1.397399
0.5185807174182183,-1.3901095
0.5226007229795998,-1.3828741
0.5266207285409814,-1.3759229
0.5306407341023629,-1.3689581
0.5346607396637445,-1.3621691
0.538680745225126,-1.3554748
0.5427007507865076,-1.3490238
0.5467207563478891,-1.3425865
0.5507407619092707,-1.3363519
0.5547607674706522,-1.3301985
0.5587807730320338,-1.3241264
0.5628007785934153,-1.3183516
0.5668207841547968,-1.312347
0.5708407897161782,-1.3068023
0.5748607952775597,-1.3011492
0.5788808008389413,-1.2954286
0.5829008064003228,-1.2900596
0.5869208119617044,-1.2847446
0.5909408175230859,-1.279511
0.5949608230844675,-1.2745882
0.598980828645849,-1.2695438
0.6030008342072306,-1.2645265
0.6070208397686121,-1.2596037
0.6110408453299937,-1.2548975
0.6150608508913752,-1.2501775
0.6190808564527568,-1.245593
0.6231008620141383,-1.2409137
0.6271208675755199,-1.2365049
0.6311408731369014,-1.2321637
0.6351608786982829,-1.2278901
0.6391808842596645,-1.2237383
0.643200889821046,-1.2196676
0.6472208953824276,-1.2155293
0.651240900943809,-1.2115804
0.6552609065051906,-1.2076719
0.6592809120665721,-1.2036419
0.6633009176279537,-1.1997875
0.6673209231893352,-1.1961901
0.6713409287507167,-1.1925387
0.6753609343120982,-1.1888466
0.6793809398734798,-1.1853845
0.6834009454348613,-1.1818413
0.6874209509962429,-1.1783926
0.6914409565576244,-1.1751199
0.6954609621190059,-1.1718065
0.6994809676803875,-1.1684526
0.703500973241769,-1.1653286
0.7075209788031506,-1.162218
0.7115409843645321,-1.1591076
0.7155609899259137,-1.1561323
0.7195809954872951,-1.153184
0.7236010010486768,-1.1501954
0.7276210066100582,-1.1473283
0.7316410121714398,-1.1445017
0.7356610177328213,-1.1416482
0.7396810232942029,-1.1389976
0.7437010288555844,-1.1361846
0.7477210344169659,-1.1335744
0.7517410399783475,-1.1309643
0.755761045539729,-1.1284759
0.7597810511011106,-1.1260957
0.7638010566624921,-1.1235667
0.7678210622238737,-1.1211324
0.7718410677852551,-1.1187522
0.7758610733466367,-1.116399
0.7798810789080182,-1.1140729
0.7839010844693998,-1.1118416
0.7879210900307813,-1.1096101
0.7919410955921629,-1.1073786
0.7959611011535443,-1.1052688
0.799981106714926,-1.1032537
0.8040011122763074,-1.1011306
0.8080211178376889,-1.0990884
0.8120411233990705,-1.0971004
0.816061128960452,-1.0951259
0.8200811345218336,-1.0932732
0.8241011400832151,-1.091258
0.8281211456445967,-1.0894324
0.8321411512059782,-1.087566
0.8361611567673598,-1.0857944
0.8401811623287413,-1.0839416
0.8442011678901229,-1.0822647
0.8482211734515044,-1.0806283
0.852241179012886,-1.0788566
0.8562611845742675,-1.0772878
0.860281190135649,-1.075665
0.8643011956970306,-1.0741098
0.8683212012584121,-1.072541
0.8723412068197937,-1.0710669
0.876361212381175,-1.0695387
0.8803812179425566,-1.0679158
0.8844012235039381,-1.0665363
0.8884212290653197,-1.0650893
0.8924412346267012,-1.0636828
0.8964612401880828,-1.0622764
0.9004812457494643,-1.0610186
0.9045012513108459,-1.0595444
0.9085212568722274,-1.0583409
0.912541262433609,-1.0571237
0.9165612679949905,-1.0559067
0.920581273556372,-1.054703
0.9246012791177536,-1.0533642
0.9286212846791351,-1.0521333
0.9326412902405167,-1.0509027
0.9366612958018982,-1.0497667
0.9406813013632798,-1.0486307
0.9447013069246613,-1.0475893
0.9487213124860429,-1.0465345
0.9527413180474243,-1.0455472
0.956761323608806,-1.0444248
0.9607813291701874,-1.043397
0.964801334731569,-1.0423827
0.9688213402929505,-1.0414224
0.9728413458543321,-1.0403676
0.9768613514157136,-1.0394615
0.980881356977095,-1.0384202
0.9849013625384766,-1.0375952
0.9889213680998581,-1.0366892
0.9929413736612397,-1.0358236
0.9969613792226212,-1.0349851
1.0009813847840028,-1.0340384
1.0050013903453843,-1.0332675
1.0090213959067658,-1.032375
1.0130414014681475,-1.03155
1.017061407029529,-1.0308874
1.0210814125909105,-1.0302246
1.025101418152292,-1.029332
1.0291214237136737,-1.0286694
1.0331414292750551,-1.027912
1.0371614348364366,-1.0271412
1.0411814403978181,-1.026465
1.0452014459591996,-1.0256941
1.0492214515205813,-1.0249909
1.0532414570819628,-1.0243958
1.0572614626433443,-1.0236521
1.0612814682047258,-1.0232058
1.0653014737661075,-1.0225025
1.069321479327489,-1.0217723
1.0733414848888705,-1.0212042
1.077361490450252,-1.0206497
1.0813814960116337,-1.0199465
1.0854015015730152,-1.019392
1.0894215071343967,-1.0188917
1.0934415126957782,-1.0183507
1.0974615182571597,-1.0178773
1.1014815238185414,-1.0172552
1.1055015293799229,-1.0166873
1.1095215349413043,-1.016322
1.1135415405026858,-1.0157136
1.1175615460640675,-1.0152537
1.121581551625449,-1.014875
1.1256015571868305,-1.0143611
1.129621562748212,-1.0138472
1.1336415683095935,-1.0134144
1.137661573870975,-1.0129411
1.1416815794323565,-1.0124002
1.145701584993738,-1.0121161
1.1497215905551195,-1.0116292
1.1537415961165012,-1.0112506
1.1577616016778827,-1.0107772
1.1617816072392642,-1.0104797
1.1658016128006456,-1.0100605
1.1698216183620274,-1.0096954
1.1738416239234089,-1.0092762
1.1778616294847903,-1.0088975
1.1818816350461718,-1.0085864
1.1859016406075535,-1.0082347
1.189921646168935,-1.0079237
1.1939416517303165,-1.007518
1.197961657291698,-1.0071124
1.2019816628530797,-1.0069094
1.2060016684144612,-1.006612
1.2100216739758427,-1.0062873
1.2140416795372242,-1.0059357
1.2180616850986057,-1.0057734
1.2220816906599874,-1.0054353
1.2261016962213689,-1.0050837
1.2301217017827504,-1.0047321
1.2341417073441319,-1.0045563
1.2381617129055136,-1.0042182
1.242181718466895,-1.0039612
1.2462017240282766,-1.0036367
1.250221729589658,-1.0034473
1.2542417351510398,-1.0031768
1.2582617407124213,-1.0029199
1.2622817462738027,-1.0027034
1.2663017518351842,-1.0025412
1.2703217573965657,-1.0021896
1.2743417629579474,-1.0020679
1.278361768519329,-1.001838
1.2823817740807104,-1.001527
1.286401779642092,-1.0013106
1.2904217852034736,-1.0011618
1.294441790764855,-1.0009996
1.2984617963262366,-1.0007291
1.302481801887618,-1.0006073
1.3065018074489998,-1.0003233
1.3105218130103813,-1.0001204
1.3145418185717628,-0.9999987
1.3185618241331443,-0.9998364
1.3225818296945258,-0.9995795
1.3266018352559075,-0.99932253
1.330621840817289,-0.9991467
1.3346418463786704,-0.9990521
1.3386618519400517,-0.99876803
1.3426818575014334,-0.99865985
1.346701863062815,-0.9985922
1.3507218686241964,-0.99837583
1.354741874185578,-0.9982
1.3587618797469596,-0.99799716
1.362781885308341,-0.99782133
1.3668018908697226,-0.9976997
1.370821896431104,-0.99755085
1.3748419019924858,-0.99744266
1.3788619075538673,-0.9972398
1.3828819131152488,-0.997064
1.3869019186766303,-0.9969288
1.3909219242380118,-0.9967935
1.3949419297993935,-0.9966853
1.398961935360775,-0.9965637
1.4029819409221564,-0.9965096
1.407001946483538,-0.9963607
1.4110219520449196,-0.9961985
1.4150419576063011,-0.99611735
1.4190619631676826,-0.99588746
1.4230819687290641,-0.99588746
1.4271019742904458,-0.9956575
1.4311219798518273,-0.9954952
1.4351419854132088,-0.9954682
1.4391619909745903,-0.995387
1.4431819965359718,-0.9951842
1.4472020020973535,-0.9950219
1.451222007658735,-0.995049
1.4552420132201165,-0.99481905
1.459262018781498,-0.99471086
1.4632820243428797,-0.99457556
1.4673020299042612,-0.99445397
1.4713220354656427,-0.9943727
1.4753420410270242,-0.994251
1.4793620465884059,-0.9942105
1.4833820521497874,-0.99394
1.4874020577111688,-0.99384534
1.4914220632725503,-0.99387234
1.4954420688339318,-0.993656
1.4994620743953135,-0.993656
1.503482079956695,-0.99341255
1.5075020855180765,-0.9932773
1.511522091079458,-0.9932773
1.5155420966408397,-0.9930339
1.5195621022022212,-0.99310154
1.5235821077636027,-0.9929527
1.5276021133249842,-0.99283105
1.531622118886366,-0.9926822
1.5356421244477474,-0.9926822
1.5396621300091289,-0.9926822
1.5436821355705101,-0.9923442
1.5477021411318916,-0.99230355
1.5517221466932734,-0.99218196
1.5557421522546548,-0.9921413
1.5597621578160363,-0.9920602
1.5637821633774178,-0.99203306
1.5678021689387995,-0.99188435
1.571822174500181,-0.99172205
1.5758421800615625,-0.99176264
1.579862185622944,-0.99157333
1.5838821911843257,-0.99146515
1.5879021967457072,-0.9914246
1.5919222023070887,-0.99116755
1.5959422078684702,-0.991127
1.599962213429852,-0.9910729
1.6039822189912334,-0.99104595
1.6080022245526149,-0.9909512
1.6120222301139964,-0.9908295
1.6160422356753779,-0.9906673
1.6200622412367596,-0.9905725
1.624082246798141,-0.99061316
1.6281022523595226,-0.99047786
1.632122257920904,-0.9903427
1.6361422634822858,-0.990302
1.6401622690436672,-0.9901804
1.6441822746050487,-0.9900992
1.6482022801664302,-0.99000454
1.652222285727812,-0.9898828
1.6562422912891934,-0.9898152
1.660262296850575,-0.98968
1.6642823024119564,-0.98958534
1.668302307973338,-0.9894365
1.6723223135347196,-0.9893283
1.676342319096101,-0.98931485
1.6803623246574826,-0.9892067
1.684382330218864,-0.9890173
1.6884023357802458,-0.98908496
1.6924223413416273,-0.988828
1.6964423469030088,-0.98878735
1.7004623524643903,-0.98865217
1.704482358025772,-0.98863864
1.7085023635871535,-0.98844934
1.712522369148535,-0.9882735
1.7165423747099164,-0.98826
1.720562380271298,-0.98826
1.7245823858326796,-0.9880841
1.7286023913940611,-0.98804355
1.7326223969554426,-0.9878407
1.7366424025168241,-0.987719
1.7406624080782058,-0.9875838
1.7446824136395873,-0.9875838
1.7487024192009688,-0.9874215
1.75272242476235,-0.987408
1.7567424303237318,-0.9872998
1.7607624358851133,-0.98709697
1.7647824414464948,-0.9870157
1.7688024470078763,-0.9870293
1.772822452569258,-0.9868129
1.7768424581306395,-0.9867183
1.780862463692021,-0.9867317
1.7848824692534024,-0.9865694
1.788902474814784,-0.9864207
1.7929224803761656,-0.9863125
1.7969424859375471,-0.9861367
1.8009624914989286,-0.9860285
1.80498249706031,-0.986015
1.8090025026216918,-0.9858797
1.8130225081830733,-0.985731
1.8170425137444548,-0.9855957
1.8210625193058363,-0.9855282
1.825082524867218,-0.9854334
1.8291025304285995,-0.98536587
1.833122535989981,-0.98519003
1.8371425415513625,-0.98508185
1.841162547112744,-0.98493314
1.8451825526741257,-0.9848925
1.8492025582355072,-0.98460853
1.8532225637968887,-0.984595
1.8572425693582701,-0.9844597
1.8612625749196519,-0.9842704
1.8652825804810333,-0.98413515
1.8693025860424148,-0.9841487
1.8733225916037963,-0.9839864
1.877342597165178,-0.9839051
1.8813626027265595,-0.9838103
1.885382608287941,-0.98362106
1.8894026138493225,-0.9833776
1.893422619410704,-0.9833911
1.8974426249720857,-0.9831612
1.9014626305334672,-0.9832424
1.9054826360948487,-0.9831612
1.9095026416562302,-0.9829448
1.913522647217612,-0.98271495
1.9175426527789934,-0.9826879
1.9215626583403749,-0.98251206
1.9255826639017564,-0.9824445
1.929602669463138,-0.9822551
1.9336226750245196,-0.9822416
1.937642680585901,-0.98218745
1.9416626861472825,-0.9818629
1.9456826917086643,-0.9817818
1.9497026972700457,-0.9818224
1.9537227028314272,-0.98161954
1.9577427083928085,-0.9814031
1.96176271395419,-0.98132193
1.9657827195155717,-0.9811191
1.9698027250769532,-0.9810921
1.9738227306383347,-0.9810109
1.9778427361997162,-0.98088914
1.981862741761098,-0.9807404
1.9858827473224794,-0.9805511
1.9899027528838609,-0.9803753
1.9939227584452424,-0.9802807
1.997942764006624,-0.9801318
2.0019627695680056,-0.9800236
2.0059827751293873,-0.9800102
